source_id,original_ext_source_id,gaia_astrometric_params,tmass_oid,number_of_neighbours,number_of_mates,best_neighbour_multiplicity,col2mass,parallax,parallax_error,pmra,pmdec,pmra_error,pmdec_error,ra,dec,astrometric_chi2_al,astrometric_n_good_obs_al,phot_bp_rp_excess_factor,bp_rp,bp_g,phot_g_mean_mag,g_rp,phot_bp_mean_mag,visibility_periods_used
2207268360110651136,22562716+6242198,5,456344656,1,0,1,22562716+6242198,1.0023984237599088,0.06716781431800589,-1.1719313194604768,-2.607947851326272,0.15566290430174512,0.11300250658199898,344.11317284620566,62.70552382376804,324.78247,238,1.4861151,2.3812742,1.2153797,16.855932,1.1658945,18.071312,17
2207268424530864896,22562759+6243214,5,456375069,1,0,1,22562759+6243214,0.929743980770589,0.110276944491324,-0.4528035707422414,-1.7811928778137172,0.20940521746725044,0.15492526069840667,344.11495738363897,62.72261837505605,269.29483,241,1.5827903,2.8184223,1.5245342,17.784683,1.2938881,19.309217,17
2207267977854126720,22562770+6240472,5,456299179,1,0,1,22562770+6240472,2.9816333965998565,0.43559373102310206,-1.8001541270190948,-2.6072450845032353,0.7625485288875059,0.6467239610859127,344.1154473243801,62.67980787353369,5749.729,288,1.9189447,3.485592,1.9243717,17.885647,1.5612202,19.810019,18
2207269249166956160,22562802+6245083,5,456427744,1,0,1,22562802+6245083,1.2456418868528787,0.14551634403625086,-0.2648824085159762,-2.1533055812942665,0.26937656280581873,0.2334768620580376,344.116736263939,62.75229955916929,343.9373,281,1.7047453,3.1323147,1.7263756,18.466202,1.4059391,20.192577,19
2207269253463819008,22562860+6244405,5,456414192,1,0,1,22562860+6244405,1.1341871645762553,0.04773782508831414,-0.5113799709835465,-2.2984512056231274,0.10694366947880783,0.08143449240376158,344.1191476499222,62.744596386936195,323.54834,254,1.4760368,2.4849806,1.3104248,16.404085,1.1745558,17.71451,18
2207268355817570944,22562875+6242114,5,456340534,1,0,1,22562875+6242114,1.0490894546727316,0.20241478572071078,0.18952595741680334,-2.7842689082060503,0.4982277674822758,0.3408354844228321,344.1197776941605,62.70319008218762,336.6639,229,1.936103,3.413025,1.847002,18.68694,1.5660229,20.533941,16
2207220978032051712,22562890+6238411,5,456236862,1,0,1,22562890+6238411,1.1164501404072187,0.04582501902075733,-0.3807140185051421,-2.2641858176787064,0.07940231560002224,0.06421066135729042,344.12042311760797,62.64478215007875,461.0158,270,1.4527577,2.4000769,1.2558231,15.630819,1.1442537,16.886642,18
2207269283530513280,22562910+6245058,5,456426513,1,0,1,22562910+6245058,1.389915138186925,0.2107436004460067,0.31266754864742263,-2.145646775785015,0.3748023168343728,0.3232955311944402,344.12120460562016,62.75158842544363,344.7652,270,1.8388284,2.9368153,1.4672966,18.970995,1.4695187,20.438292,19
2207268153952237440,22562928+6241116,2,456311229,1,0,1,22562928+6241116,,,,,,,344.1219657843638,62.686608675341624,12493.108,252,2.0773935,3.647047,1.9899025,18.218204,1.6571445,20.208107,18
2207269180451302912,22562932+6243434,5,456385914,1,0,1,22562932+6243434,1.6099660836530703,0.34875450951289344,-3.1206259657877173,-3.740274526280615,0.9380013947712282,0.6702057949454353,344.1221275782721,62.728763101124834,351.56094,255,2.0205932,2.6042786,1.0718517,19.722622,1.5324268,20.794474,16
2207269180445147648,22562957+6244008,5,456394616,1,0,1,22562957+6244008,1.0199352753847168,0.0874648288496893,-0.03666459954503937,-1.900821482799283,0.1655279090693985,0.13682823998077387,344.1231788671882,62.73356976487471,334.09476,252,1.5453663,2.7208595,1.4645023,17.425697,1.2563572,18.8902,16
2207220973734589952,22562969+6238442,5,456238400,1,0,1,22562969+6238442,0.34400487688282366,0.43349594560440874,2.292317372530526,-2.36459825781917,0.8544395829140019,0.6049460700011405,344.123729748342,62.645637816915446,311.36404,247,2.5321536,2.449665,0.69444656,19.817099,1.7552185,20.511545,17
2207268428830117632,22562972+6243227,5,456375732,1,0,1,22562972+6243227,0.9739675653717567,0.4433959414580217,-0.7227004151173954,-2.156510116287477,1.2308222075310364,0.8044268275711125,344.12383662613735,62.72299295747223,345.851,219,2.5790324,2.6448517,0.84208107,19.715048,1.8027706,20.557129,15
2207219908582699264,22562971+6236321,5,456173529,1,0,1,22562971+6236321,1.1856613557550186,0.22998413727912517,0.17472615992215657,-2.897111003570589,0.474030119676595,0.3563579846098087,344.1237825172506,62.608946314085046,215.51167,211,2.1034892,3.1426945,1.5076466,18.97648,1.6350479,20.484127,15
2207269283524417664,22563032+6244493,5,456418480,1,0,1,22563032+6244493,1.3695036000622283,0.09287774468167456,-0.19437397267055034,-1.788133174592272,0.17009448158543905,0.1454455262727554,344.1263054654329,62.74702925420075,394.53067,281,1.5962539,2.7489529,1.4539986,17.64729,1.2949543,19.101288,19
2207220767576089216,22563030+6238371,5,456234864,1,0,1,22563030+6238371,1.0650035091101364,0.1745065247373562,-0.0454929811977034,-2.1664588924079147,0.3218670242276143,0.2423816981731297,344.1262415599136,62.64366321351138,409.9042,260,1.8482182,2.74255,1.2892399,18.371662,1.45331,19.660902,17
2207221149825085696,22563080+6240170,5,456284308,1,0,1,22563080+6240170,1.7612667833981746,0.3186623841148339,-0.7333074627405307,-2.0251188307743786,0.6611260870221556,0.47108903070657376,344.12833330630906,62.67138420579171,307.47806,281,2.249793,2.768011,1.0981789,19.666594,1.6698322,20.764772,17
2207268360111551616,22563087+6242157,5,456342676,1,0,1,22563087+6242157,0.6980814870590885,0.3239613844956061,0.13659336917019027,-3.9303503927061048,0.6210626014850392,0.5151236030478301,344.12860233127816,62.70437335837289,2923.3975,243,1.920028,3.5871983,2.0190506,17.80233,1.5681477,19.82138,17
2207269219104084736,22563097+6244358,5,456411939,1,0,1,22563097+6244358,1.2673377999911781,0.2224226691551966,0.1978554387925197,-1.8531739640338047,0.41864847676929123,0.3484914871533244,344.1289737250677,62.74329758210757,393.06885,261,1.9405097,2.9797611,1.4474525,18.902636,1.5323086,20.350088,19
2207309278266009728,22563119+6255126,5,456722793,1,0,1,22563119+6255126,1.4150788422828455,0.492464713089321,-1.59515560338309,-2.4634978641261247,0.8969373224172991,0.7953809523868212,344.13002870720254,62.92023763436335,335.938,246,2.327816,2.4631157,0.7972088,20.152046,1.6659069,20.949255,18
2207215957209467904,22563192+6231243,5,456022100,1,0,1,22563192+6231243,0.9875255103968479,0.38304790198912164,-1.0546123199622093,-2.1386276419706025,0.9404029917798858,0.6612693989117321,344.13299615656774,62.52342902061581,302.7534,259,2.1618114,2.881527,1.242157,19.757584,1.63937,20.99974,17
2207268355817641344,22563268+6242493,5,456359185,1,0,1,22563268+6242493,1.7846749290612156,0.2723021242583262,-0.25327787821237746,-1.8860404209911772,0.6790530866719134,0.4590767152837676,344.136139616966,62.713720299650596,330.96017,251,1.9139394,2.8898258,1.3817844,19.305311,1.5080414,20.687096,17
2207220973734522496,22563280+6239047,5,456248473,1,0,1,22563280+6239047,1.2968529241804407,0.27125786332627944,-0.7848966541360439,-3.5195977469013,0.5444933099442906,0.399499905286674,344.1366185096239,62.6513411600779,343.5593,262,2.1231062,3.0190392,1.3852406,19.257374,1.6337986,20.642614,17
2207293026105913472,22563333+6247226,5,456493765,1,0,1,22563333+6247226,1.5756960044736625,0.24951895154784937,-0.14262466051004807,-1.2634783592369936,0.5167343338935497,0.4713132503168492,344.1388681348424,62.789598894388746,314.53336,246,1.943948,3.2403202,1.682764,19.28605,1.5575562,20.968815,17
2207268355817660928,22563364+6242347,5,456351959,1,0,1,22563364+6242347,1.2662898598106707,0.49001056191890013,-0.4469298413702427,-1.1496689083800793,1.5408416316611833,0.9326417169543396,344.14015553165797,62.70965688152191,256.2797,209,2.357845,2.417921,0.7450485,19.959719,1.6728725,20.704767,14
2207203037947243392,22563368+6226567,2,455891115,1,0,1,22563368+6226567,,,,,,,344.1403885686903,62.449083982037145,9850.621,266,2.1116674,3.225214,1.5790234,18.737213,1.6461906,20.316236,17
2207221081105627904,22563390+6239460,5,456268911,1,0,1,22563390+6239460,1.2989450926577948,0.29167529167859596,0.08982555252264479,-3.542154226013275,0.5977714392233503,0.45529882488315027,344.14123914827303,62.66280371168987,334.67548,259,2.2466326,2.7427998,1.0775127,19.338335,1.665287,20.415848,17
2207268080933366528,22563440+6241202,5,456315603,1,0,1,22563440+6241202,1.4012235380844493,0.21084673494708778,-0.7140035068211754,-2.7180924603968775,0.6127102533578944,0.41111719782943734,344.1433371691544,62.68895175752339,328.51315,273,1.9994739,2.4001656,0.90909004,19.037405,1.4910755,19.946495,17
2207293026109825920,22563456+6246582,5,456481894,1,0,1,22563456+6246582,1.6512943128031474,0.23979642066928925,-1.2029655671916222,-2.344213013959962,0.5417337512221463,0.47797171973145935,344.14401550937373,62.78282320003387,332.03665,242,1.8118362,3.0191536,1.557476,19.120245,1.4616776,20.677721,17
2207219942941970048,22563473+6237096,5,456192070,1,0,1,22563473+6237096,1.3930444218048366,0.2845396873720494,0.091974607690675,-2.700571036735973,0.579645614412738,0.4225387234454276,344.1447055471314,62.61936858108521,330.85135,255,2.1238348,2.6828022,1.0859795,19.318264,1.5968227,20.404243,17
2207269219098940800,22563514+6244515,5,456419594,1,0,1,22563514+6244515,1.7892216387783288,0.29130947883999814,-1.0006087967702966,-3.1456602437702506,0.6962272149766536,0.5310845335831988,344.1463831491007,62.747651611944676,376.45572,261,1.9201255,3.0283794,1.5027885,19.334276,1.5255909,20.837065,18
2207292957384257792,22563518+6246262,5,456466241,1,0,1,22563518+6246262,1.1171938769341188,0.1300075927626043,0.1489665942981988,-2.578215178521045,0.2436527310630165,0.21199865309320104,344.14659310666497,62.773948063019766,378.9602,280,1.6813337,3.1083927,1.7195873,18.249226,1.3888054,19.968813,19
